antitesis	a n t i t e s i s
antitoksin	a n t i t o ʔ s i n
antivirus	a n t i v i r u s
antiwirawan	a n t i w i r a w a n
antoi	a n t o i
antologi	a n t o l o ɡ i
antonim	a n t o n i m
antonimi	a n t o n i m i
antop	a n t o p
antrasit	a n t r a s i t
antre	a n t r e
antrean	a n t r e a n
antropolog	a n t r o p o l o ɡ
antropologi	a n t r o p o l o ɡ i
antropomorfisme	a n t r o p o m o r f i s m ə
antroposentris	a n t r o p o s e n t r i s
antuk	a n t u ʔ
antul	a n t u l
antun	a n t u n
antung	a n t u ŋ
antusias	a n t u s i a s
antusiasme	a n t u s i a s m ə
anu	a n u
anugerah	a n u ɡ ə r a h
anuitas	a n u i t a s
anulir	a n u l i r
anumerta	a n u m ə r t a
anunasika	a n u n a s i k a
anus	a n u s
anuswara	a n u s w a r a
anut	a n u t
anutan	a n u t a n
anyam	a ɲ a m
anyaman	a ɲ a m a n
anyang	a ɲ a ŋ
anyar	a ɲ a r
anyelir	a ɲ ə l i r
anyir	a ɲ i r
aorta	a o r t a
apa	a p a
apaan	a p a ʔ a n
apabila	a p a b i l a
apak	a p a ʔ
apakah	a p a k a h
apakala	a p a k a l a
apalagi	a p a l a ɡ i
apalah	a p a l a h
apam	a p a m
apanya	a p a ɲ a
apapun	a p a p u n
apar	a p a r
aparat	a p a r a t
aparatur	a p a r a t u r
aparatus	a p a r a t u s
apartemen	a p a r t ə m e n
apartheid	a p a r t h e i d
apas	a p a s
apatah	a p a t a h
apati	a p a t i
apatis	a p a t i s
ape	a p e
apek	a p ə ʔ
apendiks	a p e n d i ʔ s
apendisitis	a p e n d i s i t i s
apersepsi	a p e r s e p s i
apes	a p ə s
api	a p i
apian	a p i a n
apik	a p i ʔ
apikal	a p i k a l
apikultur	a p i k u l t u r
apilan	a p i l a n
apion	a p i o n
apit	a p i t
apitan	a p i t a n
apkir	a p k i r
apkiran	a p k i r a n
aplaus	a p l a u s
aplikasi	a p l i k a s i
aplikatif	a p l i k a t i f
aplus	a p l u s
aplusan	a p l u s a n
apologetis	a p o l o ɡ e t i s
apologi	a p o l o ɡ i
apologia	a p o l o ɡ i a
apopleksi	a p o p l e ʔ s i
aposisi	a p o s i s i
apositif	a p o s i t i f
aposteriori	a p o s t ə r i o r i
apostolik	a p o s t o l i ʔ
apostrof	a p o s t r o f
apotek	a p o t e ʔ
apoteker	a p o t e k ə r
apresiasi	a p r e s i a s i
apresiatif	a p r e s i a t i f
apriori	a p r i o r i
aprit	a p r i t
apron	a p r o n
apuh	a p u h
apung	a p u ŋ
apungan	a p u ŋ a n
apuran	a p u r a n
aqil	a k i l
ara	a r a
arab	a r a b
arabika	a r a b i k a
arah	a r a h
arahan	a r a h a n
arahnya	a r a h ɲ a
arai	a r a i
arak	a r a ʔ
arakan	a r a k a n
arakian	a r a k i a n
aral	a r a l
aram	a r a m
arang	a r a ŋ
aransemen	a r a n s ə m e n
ararut	a r a r u t
aras	a r a s
arasy	a r a ʃ
arau	a r a u
arbab	a r b a b
arbei	a r b e i
arbiter	a r b i t ə r
arbitrase	a r b i t r a s ə
arbitrer	a r b i t r e r
arca	a r tʃ a
ardi	a r d i
area	a r e a
areal	a r e a l
arek	a r e ʔ
arem	a r ə m
aren	a r e n
arena	a r e n a
ares	a r e s
arestasi	a r e s t a s i
argari	a r ɡ a r i
argometer	a r ɡ o m e t ə r
argon	a r ɡ o n
argumen	a r ɡ u m e n
argumentasi	a r ɡ u m e n t a s i
argumentatif	a r ɡ u m e n t a t i f
ari	a r i
aria	a r i a
arian	a r i a n
arif	a r i f
arifin	a r i f i n
arih	a r i h
arik	a r i ʔ
aring	a r i ŋ
arip	a r i p
aris	a r i s
arisan	a r i s a n
aristokrasi	a r i s t o ʔ r a s i
aristokrat	a r i s t o ʔ r a t
aristokratis	a r i s t o ʔ r a t i s
arit	a r i t
aritmetika	a r i t m e t i k a
arja	a r dʒ a
arkais	a r k a i s
arkaisme	a r k a i s m ə
arkati	a r k a t i
arkeolog	a r k e o l o ɡ
arkeologi	a r k e o l o ɡ i
arkeologis	a r k e o l o ɡ i s
arkian	a r k i a n
arku	a r k u
arloji	a r l o dʒ i
armada	a r m a d a
arnab	a r n a b
arnal	a r n a l
arogan	a r o ɡ a n
arogansi	a r o ɡ a n s i
aroma	a r o m a
aromatik	a r o m a t i ʔ
arombai	a r o m b a i
aron	a r o n
aronan	a r o n a n
arpus	a r p u s
arsenal	a r s ə n a l
arsenikum	a r s e n i k u m
arsip	a r s i p
arsipelago	a r s i p e l a ɡ o
arsir	a r s i r
arsiran	a r s i r a n
arsis	a r s i s
arsitek	a r s i t e ʔ
arsitektur	a r s i t e ʔ t u r
arta	a r t a
artefak	a r t ə f a ʔ
arteri	a r t ə r i
arteriografi	a r t e r i o ɡ r a f i
arteriosklerosis	a r t e r i o s ʔ l e r o s i s
artesis	a r t e s i s
artetis	a r t e t i s
arti	a r t i
artian	a r t i a n
artifak	a r t i f a ʔ
artifisial	a r t i f i s i a l
artikel	a r t i k ə l
artikulasi	a r t i k u l a s i
artikulator	a r t i k u l a t o r
artileri	a r t i l ə r i
artinya	a r t i ɲ a
artis	a r t i s
artisan	a r t i s a n
artistik	a r t i s t i ʔ
artisyok	a r t i ʃ o ʔ
artona	a r t o n a
aru	a r u
aruan	a r u a n
aruda	a r u d a
aruk	a r u ʔ
arun	a r u n
arung	a r u ŋ
arungan	a r u ŋ a n
arus	a r u s
arwah	a r w a h
arwana	a r w a n a
arya	a r j a
arzak	a r z a ʔ
as	a s
asa	a s a
asaan	a s a ʔ a n
asabat	a s a b a t
asabiah	a s a b i a h
asad	a s a d
asah	a s a h
asahan	a s a h a n
asai	a s a i
asak	a s a ʔ
asakan	a s a k a n
asal	a s a l
asalan	a s a l a n
asali	a s a l i
asalkan	a s a l k a n
asalnya	a s a l ɲ a
asam	a s a m
asaman	a s a m a n
asan	a s a n
asap	a s a p
asar	a s a r
asas	a s a s
asasi	a s a s i
asasnya	a s a s ɲ a
asbak	a s b a ʔ
asbes	a s b e s
asbut	a s b u t
ase	a s e
aseksual	a s e ʔ s u a l
asepsis	a s e p s i s
aseptik	a s e p t i ʔ
aseran	a s ə r a n
asese	a s e s e
aset	a s e t
asetat	a s ə t a t
aseton	a s ə t o n
asfal	a s f a l
asfar	a s f a r
asfiksia	a s f i ʔ s i a
ashar	a s h a r
asi	a s i
asia	a s i a
asian	a s i a n
asih	a s i h
asil	a s i l
asimetris	a s i m e t r i s
asimilasi	a s i m i l a s i
asimtot	a s i m t o t
asin	a s i n
asinan	a s i n a n
asing	a s i ŋ
asiri	a s i r i
asisten	a s i s t e n
asistensi	a s i s t e n s i
askar	a s k a r
askriptif	a s ʔ r i p t i f
asli	a s l i
aslinya	a s l i ɲ a
asma	a s m a
asmara	a s m a r a
asmaradanta	a s m a r a d a n t a
asmaragama	a s m a r a ɡ a m a
asmaraloka	a s m a r a l o k a
asnad	a s n a d
aso	a s o
asoi	a s o i
asonansi	a s o n a n s i
asong	a s o ŋ
asosial	a s o s i a l
asosiasi	a s o s i a s i
asosiatif	a s o s i a t i f
aspal	a s p a l
asparaga	a s p a r a ɡ a
asparagus	a s p a r a ɡ u s
aspek	a s p e ʔ
aspiran	a s p i r a n
aspirasi	a s p i r a s i
aspirat	a s p i r a t
aspiratif	a s p i r a t i f
aspirator	a s p i r a t o r
aspirin	a s p i r i n
asprak	a s p r a ʔ
asrama	a s r a m a
asrar	a s r a r
asri	a s r i
assalamualaikum	a s s a l a m u a l a i k u m
astaga	a s t a ɡ a
astaka	a s t a k a
astakona	a s t a k o n a
astenia	a s t e n i a
aster	a s t ə r
asteroid	a s t ə r o i d
astral	a s t r a l
astringen	a s t r i ŋ e n
astro	a s t r o
astrolog	a s t r o l o ɡ
astrologi	a s t r o l o ɡ i
astronaut	a s t r o n a u t
astronautika	a s t r o n a u t i k a
astronom	a s t r o n o m
astronomi	a s t r o n o m i
asu	a s u
asuh	a s u h
asuhan	a s u h a n
asuhannya	a s u h a n ɲ a
asumsi	a s u m s i
asumtif	a s u m t i f
asung	a s u ŋ
asungan	a s u ŋ a n
asurador	a s u r a d o r
asuransi	a s u r a n s i
asusila	a s u s i l a
aswa	a s w a
aswad	a s w a d
aswasada	a s w a s a d a
asyik	a ʃ i ʔ
asyura	a ʃ u r a
atak	a t a ʔ
atan	a t a n
atap	a t a p
atar	a t a r
atas	a t a s
atasan	a t a s a n
atasannya	a t a s a n ɲ a
atase	a t a s e
atasnya	a t a s ɲ a
atau	a t a u
ataukah	a t a u k a h
ataupun	a t a u p u n
atavisme	a t a v i s m ə
ateis	a t e i s
ateisme	a t e i s m ə
ateistis	a t e i s t i s
atensi	a t e n s i
ateret	a t ə r e t
ati	a t i
atlas	a t l a s
atlet	a t l e t
atletik	a t l e t i ʔ
atletnya	a t l e t ɲ a
atlit	a t l i t
atma	a t m a
atmometer	a t m o m e t ə r
atmosfer	a t m o s f e r
atok	a t o ʔ
atol	a t o l
atom	a t o m
atomisasi	a t o m i s a s i
atomistis	a t o m i s t i s
atraksi	a t r a ʔ s i
atraktif	a t r a ʔ t i f
atribut	a t r i b u t
atributif	a t r i b u t i f
atrofi	a t r o f i
atung	a t u ŋ
atur	a t u r
aturan	a t u r a n
atus	a t u s
au	a u
aubade	a u b a d ə
audi	a u d i
audio	a u d i o
audiograf	a u d i o ɡ r a f
audiogram	a u d i o ɡ r a m
audiologi	a u d i o l o ɡ i
audiometer	a u d i o m e t ə r
audiovisual	a u d i o v i s u a l
audit	a u d i t
auditorium	a u d i t o r i u m
auk	a u ʔ
auksi	a u ʔ s i
aula	a u l a
aum	a u m
auman	a u m a n
aung	a u ŋ
aur	a u r
aura	a u r a
aurat	a u r a t
auratnya	a u r a t ɲ a
aus	a u s
autarki	a u t a r k i
autarkis	a u t a r k i s
autentik	a u t e n t i ʔ
autobiografi	a u t o b i o ɡ r a f i
autodidak	a u t o d i d a ʔ
autodidaktik	a u t o d i d a ʔ t i ʔ
autogen	a u t o ɡ e n
autograf	a u t o ɡ r a f
autografi	a u t o ɡ r a f i
autokrasi	a u t o ʔ r a s i
autokrat	a u t o ʔ r a t
automatik	a u t o m a t i ʔ
automobil	a u t o m o b i l
automotif	a u t o m o t i f
autonomi	a u t o n o m i
autopsi	a u t o p s i
aversi	a v e r s i
avgas	a v ɡ a s
aviasi	a v i a s i
aviator	a v i a t o r
avontur	a v o n t u r
avonturir	a v o n t u r i r
awa	a w a
awaair	a w a ʔ a i r
awaarang	a w a ʔ a r a ŋ
awabau	a w a b a u
awabulu	a w a b u l u
awabusa	a w a b u s a
awadara	a w a d a r a
awah	a w a h
awahama	a w a h a m a
awai	a w a i
awak	a w a ʔ
awal	a w a l
awalan	a w a l a n
awalengas	a w a l ə ŋ a s
awalnya	a w a l ɲ a
awam	a w a m
awan	a w a n
awanama	a w a n a m a
awang	a w a ŋ
awangan	a w a ŋ a n
awar	a w a r
awaracun	a w a r a tʃ u n
awas	a w a s
awasan	a w a s a n
awat	a w a t
awawarna	a w a w a r n a
awet	a w e t
awin	a w i n
awur	a w u r
awut	a w u t
ayah	a j a h
ayahanda	a j a h a n d a
ayahmu	a j a h m u
ayahnya	a j a h ɲ a
ayak	a j a ʔ
ayakan	a j a k a n
ayal	a j a l
ayam	a j a m
ayamnya	a j a m ɲ a
ayan	a j a n
ayanda	a j a n d a
ayang	a j a ŋ
ayap	a j a p
ayapan	a j a p a n
ayar	a j a r
ayat	a j a t
ayem	a j ə m
ayo	a j o
ayom	a j o m
ayu	a j u
ayuh	a j u h
ayuhai	a j u h a i
ayum	a j u m
ayuman	a j u m a n
ayun	a j u n
ayunan	a j u n a n
ayunda	a j u n d a
ayut	a j u t
ayutan	a j u t a n
azab	a z a b
azal	a z a l
azali	a z a l i
azam	a z a m
azan	a z a n
azerbaijan	a z ə r b a i dʒ a n
azha	a z h a
azhar	a z h a r
azimat	a z i m a t
azimut	a z i m u t
azirah	a z i r a h
aziz	a z i z
azmat	a z m a t
ba	b a
ba'	b a ʔ
ba'da	b a ʔ d a
baal	b a ʔ a l
bab	b a b
baba	b a b a
babad	b a b a d
babak	b a b a ʔ
babakan	b a b a k a n
baban	b a b a n
babang	b a b a ŋ
babar	b a b a r
babaran	b a b a r a n
babas	b a b a s
babat	b a b a t
babatan	b a b a t a n
babe	b a b e
babi	b a b i
babil	b a b i l
babit	b a b i t
bablas	b a b l a s
babon	b a b o n
babu	b a b u
babun	b a b u n
babur	b a b u r
babut	b a b u t
baca	b a tʃ a
bacaan	b a tʃ a ʔ a n
bacah	b a tʃ a h
bacak	b a tʃ a ʔ
bacang	b a tʃ a ŋ
bacar	b a tʃ a r
bacek	b a tʃ ə ʔ
bacem	b a tʃ ə m
baceman	b a tʃ ə m a n
bacik	b a tʃ i ʔ
bacin	b a tʃ i n
bacok	b a tʃ o ʔ
bacokan	b a tʃ o k a n
bacot	b a tʃ o t
bacul	b a tʃ u l
bacut	b a tʃ u t
bad	b a d
bada	b a d a
badai	b a d a i
badak	b a d a ʔ
badal	b a d a l
badam	b a d a m
badan	b a d a n
badang	b a d a ŋ
badannya	b a d a n ɲ a
badar	b a d a r
badari	b a d a r i
badau	b a d a u
bade	b a d e
badi	b a d i
badik	b a d i ʔ
badminton	b a d m i n t o n
badong	b a d o ŋ
baduk	b a d u ʔ
badung	b a d u ŋ
badur	b a d u r
badut	b a d u t
baduyut	b a d u j u t
bafta	b a f t a
bagai	b a ɡ a i
bagaikan	b a ɡ a i k a n
bagaimana	b a ɡ a i m a n a
bagaimanapun	b a ɡ a i m a n a p u n
bagak	b a ɡ a ʔ
bagal	b a ɡ a l
bagan	b a ɡ a n
bagang	b a ɡ a ŋ
bagar	b a ɡ a r
bagas	b a ɡ a s
bagasi	b a ɡ a s i
bagat	b a ɡ a t
bagau	b a ɡ a u
bagea	b a ɡ e a
bagi	b a ɡ i
bagian	b a ɡ i a n
bagimu	b a ɡ i m u
baginda	b a ɡ i n d a
baginya	b a ɡ i ɲ a
bagong	b a ɡ o ŋ
bagor	b a ɡ o r
baguk	b a ɡ u ʔ
bagul	b a ɡ u l
bagur	b a ɡ u r
bagus	b a ɡ u s
bagusan	b a ɡ u s a n
bagusnya	b a ɡ u s ɲ a
bah	b a h
bahadur	b a h a d u r
bahaduri	b a h a d u r i
bahagi	b a h a ɡ i
bahagia	b a h a ɡ i a
bahagian	b a h a ɡ i a n
bahak	b a h a ʔ
bahala	b a h a l a
baham	b a h a m
bahan	b a h a n
bahana	b a h a n a
bahang	b a h a ŋ
bahannya	b a h a n ɲ a
bahar	b a h a r
bahara	b a h a r a
bahari	b a h a r i
bahariwan	b a h a r i w a n
baharu	b a h a r u
bahas	b a h a s
bahasa	b a h a s a
bahasan	b a h a s a n
bahasawan	b a h a s a w a n
bahawa	b a h a w a
bahaya	b a h a j a
bahenol	b a h e n o l
baheula	b a h ə u l a
bahimiah	b a h i m i a h
bahkan	b a h k a n
bahrulhayat	b a h r u l h a j a t
bahtera	b a h t ə r a
bahu	b a h u
bahuku	b a h u k u
bahunya	b a h u ɲ a
bahwa	b a h w a
bahwasanya	b a h w a s a ɲ a
baiat	b a i a t
baid	b a i d
baiduri	b a i d u r i
baik	b a i ʔ
baikan	b a i k a n
baiklah	b a i ʔ l a h
baiknya	b a i ʔ ɲ a
bain	b a i n
bainah	b a i n a h
bait	b a i t
baja	b a dʒ a
bajaj	b a dʒ a dʒ
bajak	b a dʒ a ʔ
bajakan	b a dʒ a k a n
bajan	b a dʒ a n
bajang	b a dʒ a ŋ
bajau	b a dʒ a u
baji	b a dʒ i
bajigur	b a dʒ i ɡ u r
bajik	b a dʒ i ʔ
bajing	b a dʒ i ŋ
bajingan	b a dʒ i ŋ a n
baju	b a dʒ u
bajuku	b a dʒ u k u
bajul	b a dʒ u l
bajumu	b a dʒ u m u
bajunya	b a dʒ u ɲ a
bak	b a ʔ
baka	b a k a
bakak	b a k a ʔ
bakal	b a k a l
bakalan	b a k a l a n
bakalaureat	b a k a l a u r e a t
bakam	b a k a m
bakap	b a k a p
bakar	b a k a r
bakaran	b a k a r a n
bakarat	b a k a r a t
bakat	b a k a t
bakau	b a k a u
bakda	b a ʔ d a
bakdahu	b a ʔ d a h u
bakdu	b a ʔ d u
bakdul	b a ʔ d u l
bakelit	b a k ə l i t
bakero	b a k e r o
bakhil	b a x i l
baki	b a k i
bakiak	b a k i a ʔ
bakik	b a k i ʔ
bakir	b a k i r
bakmi	b a ʔ m i
bako	b a k o
bakpao	b a ʔ p a o
bakpia	b a ʔ p i a
baksi	b a ʔ s i
baksis	b a ʔ s i s
bakso	b a ʔ s o
baktau	b a ʔ t a u
bakteri	b a ʔ t e r i
bakteriolog	b a ʔ t e r i o l o ɡ
bakteriologi	b a ʔ t e r i o l o ɡ i
bakti	b a ʔ t i
baktinya	b a ʔ t i ɲ a
baku	b a k u
bakul	b a k u l
bakung	b a k u ŋ
bakup	b a k u p
bakut	b a k u t
bakwan	b a ʔ w a n
bal	b a l
bala	b a l a
balabad	b a l a b a d
balad	b a l a d
balada	b a l a d a
balah	b a l a h
balai	b a l a i
balairung	b a l a i r u ŋ
balak	b a l a ʔ
balalaika	b a l a l a i k a
balam	b a l a m
balan	b a l a n
balang	b a l a ŋ
balans	b a l a n s
balap	b a l a p
balapan	b a l a p a n
balar	b a l a r
balas	b a l a s
balasan	b a l a s a n
balatentara	b a l a t ə n t a r a
balau	b a l a u
balela	b a l e l a
balerina	b a l e r i n a
balerong	b a l e r o ŋ
balet	b a l e t
balgam	b a l ɡ a m
bali	b a l i
balian	b a l i a n
balig	b a l i ɡ
baliho	b a l i h o
balik	b a l i ʔ
balikan	b a l i k a n
balikkan	b a l i ʔ k a n
baling	b a l i ŋ
balistik	b a l i s t i ʔ
balkon	b a l k o n
balok	b a l o ʔ
balon	b a l o n
balong	b a l o ŋ
balot	b a l o t
balsam	b a l s a m
balu	b a l u
baluh	b a l u h
baluhan	b a l u h a n
balui	b a l u i
baluk	b a l u ʔ
balun	b a l u n
balung	b a l u ŋ
balur	b a l u r
baluran	b a l u r a n
balut	b a l u t
balutan	b a l u t a n
bam	b a m
bambang	b a m b a ŋ
bambu	b a m b u
bambung	b a m b u ŋ
bambungan	b a m b u ŋ a n
ban	b a n
bana	b a n a
banal	b a n a l
banang	b a n a ŋ
banar	b a n a r
banat	b a n a t
bancakan	b a n tʃ a k a n
bancang	b a n tʃ a ŋ
bancar	b a n tʃ a r
bancet	b a n tʃ e t
banci	b a n tʃ i
bancik	b a n tʃ i ʔ
bancuh	b a n tʃ u h
bancuhan	b a n tʃ u h a n
bancut	b a n tʃ u t
banda	b a n d a
bandan	b a n d a n
bandang	b a n d a ŋ
bandar	b a n d a r
bandara	b a n d a r a
bandaran	b a n d a r a n
bandarsah	b a n d a r s a h
bandea	b a n d e a
bandel	b a n d ə l
bandela	b a n d ə l a
bandeng	b a n d ə ŋ
bandering	b a n d ə r i ŋ
banderol	b a n d ə r o l
banding	b a n d i ŋ
bandingan	b a n d i ŋ a n
bandit	b a n d i t
banditisme	b a n d i t i s m ə
bando	b a n d o
bandongan	b a n d o ŋ a n
bandos	b a n d o s
bandot	b a n d o t
bandrek	b a n d r e ʔ
bandu	b a n d u
bandul	b a n d u l
bandulan	b a n d u l a n
bandung	b a n d u ŋ
bandusa	b a n d u s a
bandut	b a n d u t
bang	b a ŋ
bangai	b a ŋ a i
bangan	b a ŋ a n
bangang	b a ŋ a ŋ
bangar	b a ŋ a r
bangas	b a ŋ a s
bangat	b a ŋ a t
bangau	b a ŋ a u
bangbung	b a ŋ b u ŋ
banget	b a ŋ ə t
bangga	b a ŋ ɡ a
bangi	b a ŋ i
bangir	b a ŋ i r
bangka	b a ŋ k a
bangkai	b a ŋ k a i
bangkal	b a ŋ k a l
bangkang	b a ŋ k a ŋ
bangkar	b a ŋ k a r
bangkas	b a ŋ k a s
bangkeh	b a ŋ k e h
bangket	b a ŋ k e t
bangking	b a ŋ k i ŋ
bangkir	b a ŋ k i r
bangkis	b a ŋ k i s
bangkit	b a ŋ k i t
bangkitan	b a ŋ k i t a n
bangkok	b a ŋ k o ʔ
bangkong	b a ŋ k o ŋ
bangkot	b a ŋ k o t
bangkotan	b a ŋ k o t a n
bangkrut	b a ŋ ʔ r u t
bangku	b a ŋ k u
bangkut	b a ŋ k u t
banglas	b a ŋ l a s
bangle	b a ŋ l e
banglo	b a ŋ l o
bango	b a ŋ o
bangor	b a ŋ o r
bangpak	b a ŋ p a ʔ
bangsa	b a ŋ s a
bangsai	b a ŋ s a i
bangsal	b a ŋ s a l
bangsanya	b a ŋ s a ɲ a
bangsat	b a ŋ s a t
bangsawan	b a ŋ s a w a n
bangsi	b a ŋ s i
bangun	b a ŋ u n
bangunan	b a ŋ u n a n
bangunkan	b a ŋ u n k a n
bangus	b a ŋ u s
bani	b a n i
baning	b a n i ŋ
banir	b a n i r
banjang	b a n dʒ a ŋ
banjar	b a n dʒ a r
banjaran	b a n dʒ a r a n
banji	b a n dʒ i
banjir	b a n dʒ i r
banjur	b a n dʒ u r
bank	b a n ʔ
bankir	b a n k i r
bantah	b a n t a h
bantahan	b a n t a h a n
bantai	b a n t a i
bantaian	b a n t a i a n
bantal	b a n t a l
bantalan	b a n t a l a n
bantam	b a n t a m
bantar	b a n t a r
bantaran	b a n t a r a n
bantat	b a n t a t
bantau	b a n t a u
banteng	b a n t e ŋ
banter	b a n t ə r
banteras	b a n t ə r a s
banting	b a n t i ŋ
bantingan	b a n t i ŋ a n
bantu	b a n t u
bantuan	b a n t u a n
bantun	b a n t u n
bantunya	b a n t u ɲ a
bantut	b a n t u t
banyak	b a ɲ a ʔ
banyakan	b a ɲ a k a n
banyaknya	b a ɲ a ʔ ɲ a
banyo	b a ɲ o
banyol	b a ɲ o l
banyolan	b a ɲ o l a n
banyu	b a ɲ u
banzai	b a n z a i
bap	b a p
bapa	b a p a
bapak	b a p a ʔ
bapakisme	b a p a k i s m ə
bapaknya	b a p a ʔ ɲ a
bapanda	b a p a n d a
bapang	b a p a ŋ
bapet	b a p e t
baplang	b a p l a ŋ
baptis	b a p t i s
baptisan	b a p t i s a n
bar	b a r
bara	b a r a
baraat	b a r a ʔ a t
barah	b a r a h
barai	b a r a i
barak	b a r a ʔ
barakat	b a r a k a t
barakatuh	b a r a k a t u h
baran	b a r a n
barang	b a r a ŋ
barangan	b a r a ŋ a n
barangkali	b a r a ŋ k a l i
barangnya	b a r a ŋ ɲ a
barap	b a r a p
barat	b a r a t
barau	b a r a u
barbar	b a r b a r
barbarisme	b a r b a r i s m ə
barbel	b a r b e l
barbiturat	b a r b i t u r a t
barbur	b a r b u r
bardi	b a r d i
barel	b a r ə l
bareng	b a r ə ŋ
baret	b a r e t
bari	b a r i
barid	b a r i d
barikade	b a r i k a d ə
baring	b a r i ŋ
baringan	b a r i ŋ a n
baris	b a r i s
barisan	b a r i s a n
barit	b a r i t
bariton	b a r i t o n
barium	b a r i u m
barkas	b a r k a s
barli	b a r l i
barok	b a r o ʔ
barometer	b a r o m e t ə r
baron	b a r o n
barong	b a r o ŋ
barongan	b a r o ŋ a n
barongsai	b a r o ŋ s a i
barracuda	b a r r a tʃ u d a
barso	b a r s o
barter	b a r t ə r
baru	b a r u
barua	b a r u a
baruh	b a r u h
barulah	b a r u l a h
barung	b a r u ŋ
barunya	b a r u ɲ a
barus	b a r u s
barusan	b a r u s a n
barut	b a r u t
barzakh	b a r z a x
barzanji	b a r z a n dʒ i
bas	b a s
basa	b a s a
basah	b a s a h
basahan	b a s a h a n
basal	b a s a l
basau	b a s a u
basi	b a s i
basikal	b a s i k a l
basil	b a s i l
basilika	b a s i l i k a
basir	b a s i r
basis	b a s i s
basit	b a s i t
baskara	b a s k a r a
basket	b a s k e t
baskom	b a s k o m
basmi	b a s m i
bastar	b a s t a r
basuh	b a s u h
basuhan	b a s u h a n
basung	b a s u ŋ
basungan	b a s u ŋ a n
basut	b a s u t
bata	b a t a
bataan	b a t a ʔ a n
batagor	b a t a ɡ o r
batai	b a t a i
batak	b a t a ʔ
batako	b a t a k o
batal	b a t a l
batalion	b a t a l i o n
batang	b a t a ŋ
batangan	b a t a ŋ a n
batangnya	b a t a ŋ ɲ a
batara	b a t a r a
batari	b a t a r i
batas	b a t a s
batasan	b a t a s a n
batasnya	b a t a s ɲ a
batel	b a t e l
baterai	b a t ə r a i
bati	b a t i
batih	b a t i h
batik	b a t i ʔ
batikan	b a t i k a n
batil	b a t i l
batin	b a t i n
batiniah	b a t i n i a h
batinnya	b a t i n ɲ a
batis	b a t i s
batok	b a t o ʔ
batu	b a t u
batuan	b a t u a n
batuk	b a t u ʔ
batung	b a t u ŋ
batunya	b a t u ɲ a
bau	b a u
bauk	b a u ʔ
bauksit	b a u ʔ s i t
baun	b a u n
baung	b a u ŋ
baunya	b a u ɲ a
baur	b a u r
bauran	b a u r a n
baureksa	b a u r ə ʔ s a
bausastra	b a u s a s t r a
bausuku	b a u s u k u
baut	b a u t
bawa	b a w a
bawaan	b a w a ʔ a n
bawab	b a w a b
bawah	b a w a h
bawahan	b a w a h a n
bawahannya	b a w a h a n ɲ a
bawak	b a w a ʔ
bawakan	b a w a k a n
bawal	b a w a l
bawang	b a w a ŋ
bawasir	b a w a s i r
bawat	b a w a t
bawel	b a w e l
bawon	b a w o n
baya	b a j a
bayak	b a j a ʔ
bayam	b a j a m
bayan	b a j a n
bayang	b a j a ŋ
bayangan	b a j a ŋ a n
bayar	b a j a r
bayaran	b a j a r a n
bayas	b a j a s
bayata	b a j a t a
bayati	b a j a t i
bayi	b a j i
bayinya	b a j i ɲ a
bayonet	b a j o n e t
bayu	b a j u
bayuan	b a j u a n
bayuh	b a j u h
bayung	b a j u ŋ
bayur	b a j u r
bazar	b a z a r
bazoka	b a z o k a
be	b e
bea	b e a
beasiswa	b e a s i s w a
bebal	b ə b a l
beban	b ə b a n
bebandos	b ə b a n d o s
bebang	b ə b a ŋ
bebar	b ə b a r
bebas	b e b a s
bebaskan	b e b a s k a n
bebat	b ə b a t
bebe	b e b e
bebek	b e b e ʔ
bebekisme	b e b e k i s m ə
bebel	b ə b ə l
bebenah	b ə b ə n a h
beber	b e b e r
beberan	b e b e r a n
beberapa	b ə b ə r a p a
bebesaran	b ə b ə s a r a n
bebi	b e b i
bebodoran	b ə b o d o r a n
bebola	b ə b o l a
bebotoh	b ə b o t o h
bebrek	b e b r e ʔ
bebuahan	b ə b u a h a n
bebuyutan	b ə b u j u t a n
becak	b e tʃ a ʔ
becek	b e tʃ e ʔ
beceng	b e tʃ e ŋ
becermin	b ə tʃ ə r m i n
becuk	b ə tʃ u ʔ
becus	b ə tʃ u s
beda	b e d a
bedah	b ə d a h
bedak	b ə d a ʔ
bedal	b ə d a l
bedama	b ə d a m a
bedanya	b e d a ɲ a
bedaru	b ə d a r u
bedaya	b ə d a j a
bedebah	b ə d ə b a h
bedegap	b ə d ə ɡ a p
bedegong	b ə d ə ɡ o ŋ
bedel	b ə d e l
bedeng	b e d e ŋ
bederma	b ə d ə r m a
bedil	b ə d i l
bedilan	b ə d i l a n
bedinde	b ə d i n d ə
bedol	b ə d o l
bedolan	b ə d o l a n
bedudak	b ə d u d a ʔ
beduk	b ə d u ʔ
bedukang	b ə d u k a ŋ
bedung	b ə d u ŋ
bedungan	b ə d u ŋ a n
bega	b e ɡ a
begadang	b ə ɡ a d a ŋ
begah	b ə ɡ a h
begal	b e ɡ a l
begana	b ə ɡ a n a
begap	b ə ɡ a p
begawan	b ə ɡ a w a n
begini	b ə ɡ i n i
beginian	b ə ɡ i n i a n
beginilah	b ə ɡ i n i l a h
begitu	b ə ɡ i t u
begituan	b ə ɡ i t u a n
begitulah	b ə ɡ i t u l a h
bego	b e ɡ o
